,Contact Infectivity,Duration,Infectious,Recovered,Recovering,Succumbing,Susceptible,Total Population
20.75,0.3,5,32.38770946822537,63.56998334740716,6.477541893645073,8.832539441823789,909.0423071843694,1000
20.875,0.3,5,32.68258208402226,64.38243792527949,6.536516416804451,8.90209785315035,907.9349799907002,1000
21.0,0.3,5,32.978768959872504,65.20227668529249,6.5957537919745,8.9717318352304,906.8189543548369,1000
21.125,0.3,5,33.27624643158574,66.02953226341937,6.655249286317148,9.041431229942468,905.6942213049969,1000
21.25,0.3,5,33.574990155512545,66.86423669766539,6.714998031102509,9.111185716040229,904.5607731468239,1000
21.375,0.3,5,33.874975105247245,67.70642141104987,6.774995021049449,9.180984810788319,903.4186034837047,1000
21.5,0.3,5,34.17617556862086,68.5561171945086,6.835235113724172,9.250817871727307,902.2677072368723,1000
21.625,0.3,5,34.47856514499332,69.41335418972365,6.895713028998664,9.320674098569373,901.1080806652848,1000
21.75,0.3,5,34.782116742853454,70.27816187188859,6.956423348570691,9.390542535225935,899.9397213852596,1000
21.875,0.3,5,35.0868025777359,71.15056903241651,7.01736051554718,9.460412071968497,898.7626283898492,1000
22.0,0.3,5,35.39259417046331,72.03060376159905,7.078518834092662,9.530271447723855,897.5768020679393,1000
22.125,0.3,5,35.699462345722694,72.91829343122461,7.139892469144539,9.6001092525046,896.3822442230544,1000
22.25,0.3,5,36.00737723098431,73.81366467716407,7.201475446196862,9.669913929975856,895.1789580918532,1000
22.375,0.3,5,36.316308255771624,74.71674338193299,7.263261651154325,9.739673780158995,893.9669483622971,1000
22.5,0.3,5,36.6262241512905,75.62755465723858,7.3252448302581,9.809376962272935,892.7462211914727,1000
22.625,0.3,5,36.9370929504259,76.54612282652111,7.38741859008518,9.87901149771353,891.5167842230549,1000
22.75,0.3,5,37.24888198811408,77.4724714074986,7.4497763976228155,9.948565273171441,890.2786466043892,1000
22.875,0.3,5,37.561557902098144,78.40662309472444,7.512311580419629,10.018026043888668,889.0318190031794,1000
23.0,0.3,5,37.87508663407458,79.34859974216754,7.5750173268149155,10.08738143705378,887.7763136237598,1000
23.125,0.3,5,38.18943343123835,80.29842234582485,7.63788668624767,10.156618955335887,886.5121442229388,1000
23.25,0.3,5,38.50456284823383,81.25611102637633,7.700912569646766,10.225725980556996,885.2393261253918,1000
23.375,0.3,5,38.82043874951859,82.22168501189252,7.764087749903718,10.294689777502425,883.9578762385909,1000
23.5,0.3,5,39.1370243121469,83.19516262060512,7.82740486242938,10.36349749786875,882.66781306725,1000
23.625,0.3,5,39.454282028979634,84.17656124375121,7.890856405795927,10.43213618434851,881.3691567272712,1000
23.75,0.3,5,39.77217371232682,85.1658973285017,7.954434742465364,10.500592774850901,880.0619289591735,1000
23.875,0.3,5,40.09066049802896,86.16318636098491,8.018132099605792,10.568854106857296,878.7461531409882,1000
24.0,0.3,5,40.40970284998284,87.16844284941644,8.081940569996569,10.636906921910493,877.421854300603,1000
24.125,0.3,5,40.7292605651174,88.18168030734633,8.14585211302348,10.704737870236217,876.0890591275385,1000
24.25,0.3,5,41.04929277882478,89.20291123703487,8.209858555764956,10.772333515495426,874.7477959841425,1000
24.375,0.3,5,41.369757970851346,90.23214711296853,8.273951594170269,10.839680339665534,873.3980949161822,1000
24.5,0.3,5,41.6906139716533,91.26939836552746,8.33812279433066,10.906764748048797,872.0399876628213,1000
24.625,0.3,5,42.011817969220836,92.31467436481633,8.402363593844168,10.973573074405655,870.6735076659651,1000
24.75,0.3,5,42.333326516374854,93.3679834046701,8.46666530327497,11.040091586210833,869.2986900789573,1000
24.875,0.3,5,42.65509553853932,94.42933268684679,8.531019107707865,11.10630649002967,867.9155717746161,1000
25.0,0.3,5,42.97708034199256,95.49872830541895,8.595416068398512,11.172203937012124,866.5241913525906,1000
25.125,0.3,5,43.2992356225998,96.57617523137591,8.65984712451996,11.237770028501595,865.1245891460266,1000
25.25,0.3,5,43.62151547502934,97.66167729744895,8.724303095005869,11.302990821755511,863.7168072275239,1000
25.375,0.3,5,43.94387340245392,98.75523718317136,8.788774680490784,11.36785233577464,862.300889414377,1000
25.5,0.3,5,44.266262326738605,99.85685640018562,8.85325246534772,11.432340557237604,860.8768812730781,1000
25.625,0.3,5,44.588634599116126,100.96653527780983,8.917726919823226,11.496441446537187,859.4448301230765,1000
25.75,0.3,5,44.910942011349796,102.0842729488756,8.982188402269959,11.560140943914623,858.0047850397771,1000
25.875,0.3,5,45.233135807384116,103.2100673358496,9.046627161476824,11.623424975688044,856.5567968567686,1000
26.0,0.3,5,45.555166695482335,104.3439151372509,9.111033339096467,11.686279460570983,855.1009181672691,1000
26.125,0.3,5,45.87698486084991,105.4858118143764,9.175396972169981,11.7486903160767,853.6372033247761,1000
26.25,0.3,5,46.198539978742204,106.63575157834623,9.239707995748441,11.810643465003942,852.165708442914,1000
26.375,0.3,5,46.519781228054356,107.79372737748155,9.303956245610872,11.872124841999518,850.6864913944665,1000
26.5,0.3,5,46.84065730539064,108.95973088502643,9.368131461078129,11.933120400193065,849.1996118095853,1000
26.625,0.3,5,47.161116439610225,110.13375248722613,9.432223287922046,11.99361611789899,847.7051310731661,1000
26.75,0.3,5,47.48110640684542,111.31578127177323,9.496221281369085,12.053598005380618,846.2031123213839,1000
26.875,0.3,5,47.80057454598847,112.50580501663381,9.560114909197694,12.113052111671363,844.6936204373802,1000
27.0,0.3,5,48.11946777464184,113.70381017926508,9.623893554928369,12.171964531447571,843.1767220460955,1000
27.125,0.3,5,48.4377326055268,114.909781886236,9.687546521105359,12.230321411947537,841.6524855082396,1000
27.25,0.3,5,48.75531516334434,116.1237039232626,9.751063032668869,12.288108959931177,840.1209809133953,1000
27.375,0.3,5,49.072161202082114,117.34555872566865,9.814432240416423,12.345313448674526,838.5822800722514,1000
27.5,0.3,5,49.38821612276016,118.57532736928356,9.877643224552033,12.401921224993316,837.0364565079585,1000
27.625,0.3,5,49.70342499160816,119.81298956178756,9.940684998321633,12.457918716289575,835.4835854466065,1000
27.75,0.3,5,50.01773255866586,121.0585236345157,10.003546511733173,12.513292437615284,833.9237438068208,1000
27.875,0.3,5,50.33108327679816,122.3119065347304,10.066216655359632,12.568028998746842,832.3570101884737,1000
28.0,0.3,5,50.643421321115554,123.5731138183735,10.12868426422311,12.622115111264153,830.7834648605133,1000
28.125,0.3,5,50.95469060879022,124.84211964330726,10.190938121758045,12.675537595627938,829.2031897479047,1000
28.25,0.3,5,51.264834819257416,126.11889676305472,10.252966963851483,12.728283388248927,827.6162684176901,1000
28.375,0.3,5,51.573797414791315,127.40341652104834,10.314759482958262,12.780339548542386,826.0227860641625,1000
28.5,0.3,5,51.88152166144394,128.69564884539662,10.376304332288788,12.831693265961508,824.4228294931615,1000
28.625,0.3,5,52.18795065033525,129.9955622441774,10.43759013006705,12.882331867003051,822.8164871054895,1000
28.75,0.3,5,52.49302731928186,131.30312380126676,10.498605463856372,12.93224282217857,821.2038488794535,1000
28.875,0.3,5,52.79669447475158,132.61829917271172,10.559338894950317,12.981413752944698,819.5850063525388,1000
29.0,0.3,5,53.098894814130304,133.94105258365437,10.61977896282606,13.029832438585691,817.9600526022175,1000
29.125,0.3,5,53.39957094828705,135.27134682581612,10.67991418965741,13.077486823041584,816.329082225899,1000
29.25,0.3,5,53.69866542442309,136.6091432555483,10.739733084884618,13.124365021675326,814.6921913200308,1000
29.375,0.3,5,53.99612074919002,137.95440179245676,10.799224149838004,13.170455327972164,813.0494774583555,1000
29.5,0.3,5,54.29187941206142,139.3070809186066,10.858375882412284,13.215746220164627,811.4010396693342,1000
29.625,0.3,5,54.58588390894245,140.66713767831385,10.91717678178849,13.260226367776522,809.7469784127459,1000
29.75,0.3,5,54.878076766000945,142.03452767852903,10.975615353200189,13.303884638079289,808.0873955554721,1000
29.875,0.3,5,55.16840056370359,143.40920508981878,11.033680112740718,13.346710102454258,806.4223943464796,1000
30.0,0.3,5,55.456797961039925,144.79112264795015,11.091359592207985,13.38869204265423,804.7520793910118,1000
30.125,0.3,5,55.74321171991687,146.18023165608193,11.148642343983374,13.429819956958085,803.076556624003,1000
30.25,0.3,5,56.02758472970607,147.57648198756746,11.205516945941215,13.470083566211981,801.3959332827284,1000
