,Recovered,Infectious,Susceptible
7.71875,9.06244332601,22.760361694,973.17719498
7.75,9.1335694563,22.8968905476,972.969539996
7.78125,9.20512223926,23.0341937996,972.760683961
7.8125,9.27710409489,23.1722753013,972.550620604
7.84375,9.3495174552,23.3111389165,972.339343628
7.875,9.42236476432,23.4507885216,972.126846714
7.90625,9.49564847845,23.5912280053,971.913123516
7.9375,9.56937106597,23.7324612687,971.698167665
7.96875,9.64353500743,23.8744922253,971.481972767
8.0,9.71814279563,24.0173248009,971.264532403
8.03125,9.79319693564,24.1609629335,971.045840131
8.0625,9.8686999448,24.3054105732,970.825889482
8.09375,9.94465435285,24.4506716824,970.604673965
8.125,10.0210627019,24.5967502354,970.382187063
8.15625,10.0979275463,24.7436502187,970.158422235
8.1875,10.1752514533,24.8913756304,969.933372916
8.21875,10.2530370021,25.0399304808,969.707032517
8.25,10.3312867849,25.1893187919,969.479394423
8.28125,10.4100034061,25.3395445975,969.250451996
8.3125,10.489189483,25.4906119431,969.020198574
8.34375,10.5688476453,25.6425248855,968.788627469
8.375,10.6489805356,25.7952874936,968.555731971
8.40625,10.729590809,25.9489038473,968.321505344
8.4375,10.8106811335,26.1033780381,968.085940828
8.46875,10.8922541899,26.2587141688,967.849031641
8.5,10.9743126716,26.4149163534,967.610770975
8.53125,11.0568592852,26.5719887171,967.371151998
8.5625,11.13989675,26.7299353961,967.130167854
8.59375,11.2234277981,26.8887605378,966.887811664
8.625,11.3074551748,27.0484683002,966.644076525
8.65625,11.3919816382,27.2090628523,966.398955509
8.6875,11.4770099596,27.3705483739,966.152441666
8.71875,11.5625429233,27.5329290553,965.904528021
8.75,11.6485833266,27.6962090974,965.655207576
8.78125,11.73513398,27.8603927116,965.404473308
8.8125,11.8221977072,28.0254841196,965.152318173
8.84375,11.9097773451,28.1914875532,964.898735102
8.875,11.9978757437,28.3584072548,964.643717002
8.90625,12.0864957664,28.5262474763,964.387256757
8.9375,12.1756402898,28.69501248,964.12934723
8.96875,12.2653122038,28.8647065377,963.869981259
9.0,12.3555144117,29.0353339312,963.609151657
9.03125,12.4462498302,29.2068989517,963.346851218
9.0625,12.5375213894,29.3794059,963.083072711
9.09375,12.6293320329,29.5528590863,962.817808881
9.125,12.7216847175,29.7272628301,962.551052452
9.15625,12.8145824139,29.9026214599,962.282796126
9.1875,12.9080281059,30.0789393134,962.013032581
9.21875,13.0020247913,30.256220737,961.741754472
9.25,13.0965754811,30.4344700861,961.468954433
9.28125,13.1916832001,30.6136917246,961.194625075
9.3125,13.2873509868,30.7938900249,960.918758988
9.34375,13.3835818931,30.9750693678,960.641348739
9.375,13.4803789849,31.1572341424,960.362386873
9.40625,13.5777453416,31.3403887459,960.081865913
9.4375,13.6756840564,31.5245375833,959.79977836
9.46875,13.7741982363,31.7096850676,959.516116696
9.5,13.8732910022,31.8958356194,959.230873378
9.53125,13.9729654885,32.0829936667,958.944040845
9.5625,14.0732248437,32.2711636452,958.655611511
9.59375,14.1740722301,32.4603499974,958.365577773
9.625,14.2755108238,32.6505571731,958.073932003
9.65625,14.377543815,32.8417896291,957.780666556
9.6875,14.4801744076,33.0340518286,957.485773764
9.71875,14.5834058195,33.2273482418,957.189245939
9.75,14.6872412828,33.4216833448,956.891075372
9.78125,14.7916840432,33.6170616205,956.591254336
9.8125,14.8967373608,33.8134875574,956.289775082
9.84375,15.0024045094,34.0109656501,955.98662984
9.875,15.1086887771,34.209500399,955.681810824
9.90625,15.2155934658,34.4090963098,955.375310224
9.9375,15.3231218918,34.6097578938,955.067120214
9.96875,15.4312773852,34.8114896673,954.757232948
10.0,15.5400632904,35.0142961516,954.445640558
10.03125,15.6494829659,35.2181818729,954.132335161
10.0625,15.7595397843,35.4231513618,953.817308854
10.09375,15.8702371323,35.6292091535,953.500553714
10.125,15.9815784109,35.8363597873,953.182061802
10.15625,16.0935670352,36.0446078065,952.861825158
10.1875,16.2062064346,36.2539577582,952.539835807
10.21875,16.3195000526,36.464414193,952.216085754
10.25,16.4334513469,36.6759816651,951.890566988
10.28125,16.5480637896,36.8886647316,951.563271479
10.3125,16.6633408669,37.1024679527,951.23419118
10.34375,16.7792860793,37.3173958912,950.90331803
10.375,16.8959029414,37.5334531125,950.570643946
10.40625,17.0131949824,37.7506441843,950.236160833
10.4375,17.1311657455,37.9689736762,949.899860578
10.46875,17.2498187882,38.1884461598,949.561735052
10.5,17.3691576825,38.409066208,949.22177611
10.53125,17.4891860144,38.6308383952,948.87997559
10.5625,17.6099073844,38.8537672971,948.536325319
10.59375,17.7313254072,39.0778574898,948.190817103
10.625,17.8534437118,39.3031135504,947.843442738
10.65625,17.9762659417,39.5295400561,947.494194002
10.6875,18.0997957543,39.7571415843,947.143062661
10.71875,18.2240368218,39.9859227122,946.790040466
10.75,18.3489928303,40.2158880167,946.435119153
10.78125,18.4746674803,40.4470420739,946.078290446
10.8125,18.6010644868,40.6793894588,945.719546054
10.84375,18.7281875789,40.9129347455,945.358877676
10.875,18.8560404999,41.1476825063,944.996276994
10.90625,18.9846270078,41.383637312,944.63173568
10.9375,19.1139508744,41.6208037311,944.265245394
10.96875,19.244015886,41.8591863299,943.896797784
11.0,19.3748258433,42.098789672,943.526384485
11.03125,19.506384561,42.3396183182,943.153997121
11.0625,19.6386958683,42.5816768258,942.779627306
11.09375,19.7717636084,42.8249697489,942.403266643
11.125,19.9055916388,43.0695016377,942.024906723
11.15625,20.0401838315,43.3152770382,941.64453913
11.1875,20.1755440722,43.562300492,941.262155436
11.21875,20.3116762612,43.8105765359,940.877747203
11.25,20.4485843129,44.060109702,940.491305985
11.28125,20.5862721557,44.3109045165,940.102823328
11.3125,20.7247437323,44.5629655003,939.712290767
11.34375,20.8640029995,44.816297168,939.319699832
11.375,21.0040539282,45.0709040281,938.925042044
11.40625,21.1449005033,45.3267905824,938.528308914
11.4375,21.2865467238,45.5839613254,938.129491951
11.46875,21.428996603,45.8424207445,937.728582653
11.5,21.5722541678,46.1021733193,937.325572513
11.53125,21.7163234594,46.3632235214,936.920453019
11.5625,21.8612085329,46.625575814,936.513215653
11.59375,22.0069134574,46.8892346515,936.103851891
11.625,22.1534423156,47.1542044792,935.692353205
11.65625,22.3007992046,47.4204897329,935.278711062
11.6875,22.4489882351,47.6880948385,934.862916926
11.71875,22.5980135314,47.957024212,934.444962257
11.75,22.7478792321,48.2272822583,934.02483851
11.78125,22.8985894891,48.4988733718,933.602537139
11.8125,23.0501484684,48.7718019352,933.178049596
11.84375,23.2025603495,49.0460723199,932.751367331
11.875,23.3558293255,49.3216888847,932.32248179
11.90625,23.5099596032,49.5986559762,931.891384421
11.9375,23.6649554032,49.8769779279,931.458066669
11.96875,23.8208209592,50.1566590603,931.02251998
12.0,23.9775605188,50.43770368,930.584735801
12.03125,24.1351783428,50.7201160793,930.144705578
12.0625,24.2936787055,51.0039005362,929.702420758
12.09375,24.4530658947,51.2890613139,929.257872791
12.125,24.6133442113,51.5756026599,928.811053129
12.15625,24.7745179696,51.8635288062,928.361953224
12.1875,24.9365914971,52.1528439684,927.910564534
12.21875,25.0995691345,52.4435523456,927.45687852
12.25,25.2634552356,52.7356581197,927.000886645
12.28125,25.4282541672,53.0291654553,926.542580377
12.3125,25.5939703093,53.3240784989,926.081951192
12.34375,25.7606080546,53.6204013785,925.618990567
12.375,25.9281718089,53.9181382036,925.153689988
12.40625,26.0966659908,54.217293064,924.686040945
12.4375,26.2660950316,54.5178700301,924.216034938
12.46875,26.4364633754,54.819873152,923.743663473
12.5,26.607775479,55.1233064589,923.268918062
12.53125,26.7800358117,55.4281739592,922.791790229
12.5625,26.9532488553,55.7344796394,922.312271505
12.59375,27.1274191042,56.0422274641,921.830353432
12.625,27.302551065,56.3514213753,921.34602756
12.65625,27.4786492568,56.6620652919,920.859285451
12.6875,27.6557182109,56.9741631094,920.37011868
12.71875,27.8337624706,57.287718699,919.87851883
12.75,28.0127865915,57.6027359077,919.384477501
12.78125,28.1927951412,57.9192185572,918.887986302
12.8125,28.3737926992,58.237170444,918.389036857
12.84375,28.5557838569,58.5565953383,917.887620805
12.875,28.7387732173,58.8774969839,917.383729799
12.90625,28.9227653954,59.1998790975,916.877355507
12.9375,29.1077650176,59.5237453684,916.368489614
12.96875,29.2937767218,59.8490994576,915.857123821
13.0,29.4808051576,60.1759449977,915.343249845
13.03125,29.6688549858,60.504285592,914.826859422
13.0625,29.8579308782,60.8341248142,914.307944308
13.09375,30.0480375183,61.165466208,913.786496274
13.125,30.2391796002,61.498313286,913.262507114
13.15625,30.4313618292,61.8326695299,912.735968641
13.1875,30.6245889215,62.1685383893,912.206872689
13.21875,30.8188656039,62.5059232817,911.675211114
13.25,31.0141966142,62.8448275915,911.140975794
13.28125,31.2105867004,63.1852546696,910.60415863
13.3125,31.4080406213,63.5272078332,910.064751546
13.34375,31.6065631457,63.8706903644,909.52274649
13.375,31.8061590531,64.2157055107,908.978135436
13.40625,32.0068331329,64.5622564834,908.430910384
13.4375,32.2085901844,64.9103464578,907.881063358
13.46875,32.411435017,65.2599785723,907.328586411
13.5,32.6153724501,65.6111559278,906.773471622
13.53125,32.8204073124,65.9638815871,906.215711101
13.5625,33.0265444423,66.3181585746,905.655296983
13.59375,33.2337886879,66.6739898753,905.092221437
13.625,33.4421449062,67.0313784345,904.526476659
13.65625,33.6516179638,67.3903271572,903.958054879
13.6875,33.8622127362,67.7508389072,903.386948357
13.71875,34.0739341078,68.1129165069,902.813149385
13.75,34.2867869719,68.4765627366,902.236650292
13.78125,34.5007762304,68.8417803335,901.657443436
13.8125,34.715906794,69.2085719918,901.075521214
13.84375,34.9321835814,69.5769403613,900.490876057
13.875,35.1496115201,69.9468880475,899.903500432
13.90625,35.3681955452,70.3184176104,899.313386844
13.9375,35.5879406002,70.6915315645,898.720527835
13.96875,35.8088516364,71.0662323773,898.124915986
14.0,36.0309336126,71.4425224697,897.526543918
14.03125,36.2541914953,71.8204042147,896.92540429
14.0625,36.4786302585,72.1998799367,896.321489805
14.09375,36.7042548833,72.5809519114,895.714793205
14.125,36.931070358,72.9636223648,895.105307277
14.15625,37.1590816779,73.3478934725,894.49302485
14.1875,37.388293845,73.7337673595,893.877938796
14.21875,37.618711868,74.1212460989,893.260042033
14.25,37.850340762,74.5103317117,892.639327526
14.28125,38.0831855486,74.9010261663,892.015788285
14.3125,38.3172512554,75.2933313774,891.389417367
14.34375,38.5525429159,75.6872492054,890.760207879
14.375,38.7890655697,76.0827814564,890.128152974
14.40625,39.0268242618,76.4799298806,889.493245858
14.4375,39.2658240426,76.8786961722,888.855479785
14.46875,39.5060699682,77.2790819689,888.214848063
14.5,39.7475670993,77.6810888508,887.57134405
14.53125,39.990320502,78.0847183397,886.924961158
14.5625,40.2343352468,78.4899718991,886.275692854
14.59375,40.479616409,78.8968509328,885.623532658
14.625,40.7261690682,79.3053567846,884.968474147
14.65625,40.9739983081,79.7154907376,884.310510954
14.6875,41.2231092167,80.1272540136,883.64963677
14.71875,41.4735068855,80.540647772,882.985845343
14.75,41.7251964097,80.9556731098,882.31913048
14.78125,41.9781828882,81.3723310605,881.649486051
14.8125,42.2324714228,81.7906225933,880.976905984
14.84375,42.4880671184,82.210548613,880.301384269
14.875,42.7449750828,82.6321099587,879.622914959
14.90625,43.0032004264,83.0553074035,878.94149217
14.9375,43.2627482621,83.4801416537,878.257110084
14.96875,43.5236237047,83.9066133481,877.569762947
15.0,43.7858318714,84.3347230575,876.879445071
15.03125,44.049377881,84.7644712838,876.186150835
15.0625,44.3142668537,85.1958584594,875.489874687
15.09375,44.5805039114,85.6288849465,874.790611142
15.125,44.8480941769,86.0635510366,874.088354787
15.15625,45.1170427739,86.4998569496,873.383100277
15.1875,45.3873548268,86.9378028332,872.67484234
15.21875,45.6590354607,87.3773887623,871.963575777
15.25,45.9320898006,87.8186147382,871.249295461
15.28125,46.2065229716,88.2614806879,870.53199634
15.3125,46.4823400988,88.7059864638,869.811673437
15.34375,46.7595463065,89.1521318423,869.088321851
15.375,47.0381467185,89.5999165239,868.361936758
15.40625,47.3181464576,90.0493401321,867.63251341
15.4375,47.5995506455,90.5004022127,866.900047142
15.46875,47.8823644025,90.9531022334,866.164533364
15.5,48.1665928469,91.4074395828,865.42596757
15.53125,48.4522410956,91.8634135702,864.684345334
15.5625,48.739314263,92.3210234242,863.939662313
15.59375,49.0278174612,92.7802682929,863.191914246
15.625,49.3177557997,93.2411472426,862.441096958
15.65625,49.6091343848,93.7036592572,861.687206358
15.6875,49.90195832,94.167803238,860.930238442
15.71875,50.1962327051,94.6335780025,860.170189292
15.75,50.4919626363,95.1009822841,859.40705508
15.78125,50.789153206,95.5700147312,858.640832063
15.8125,51.087809502,96.0406739068,857.871516591
15.84375,51.387936608,96.5129582875,857.099105105
15.875,51.6895396026,96.9868662633,856.323594134
15.90625,51.9926235597,97.4623961365,855.544980304
15.9375,52.2971935476,97.9395461216,854.763260331
15.96875,52.6032546293,98.4183143439,853.978431027
16.0,52.9108118616,98.8986988397,853.190489299
16.03125,53.2198702955,99.3806975551,852.399432149
16.0625,53.5304349753,99.8643083455,851.605256679
16.09375,53.8425109389,100.349528975,850.807960086
16.125,54.1561032169,100.836357116,850.007539667
16.15625,54.4712168329,101.324790349,849.203992818
16.1875,54.7878568028,101.814826159,848.397317038
16.21875,55.1060281345,102.30646194,847.587509926
16.25,55.4257358281,102.79969499,846.774569182
16.28125,55.7469848749,103.294522513,845.958492612
16.3125,56.0697802578,103.790941616,845.139278126
16.34375,56.3941269503,104.288949313,844.316923737
16.375,56.7200299169,104.788542517,843.491427567
16.40625,57.0474941123,105.289718046,842.662787842
16.4375,57.3765244812,105.792472621,841.831002898
16.46875,57.7071259581,106.296802863,840.996071179
16.5,58.0393034671,106.802705294,840.157991239
16.53125,58.3730619211,107.310176337,839.316761742
16.5625,58.7084062222,107.819212314,838.472381464
16.59375,59.0453412606,108.329809448,837.624849292
16.625,59.3838719152,108.841963859,836.774164226
16.65625,59.7240030522,109.355671565,835.920325382
16.6875,60.0657395259,109.870928485,835.06333199
16.71875,60.4090861774,110.38773043,834.203183393
16.75,60.754047835,110.906073111,833.339879054
16.78125,61.1006293134,111.425952134,832.473418552
16.8125,61.4488354139,111.947363002,831.603801584
16.84375,61.7986709233,112.470301111,830.731027965
16.875,62.1501406142,112.994761754,829.855097632
16.90625,62.5032492447,113.520740114,828.976010641
16.9375,62.8580015576,114.048231272,828.09376717
16.96875,63.2144022803,114.577230201,827.208367519
17.0,63.5724561247,115.107731765,826.31981211
17.03125,63.9321677864,115.639730721,825.428101492
17.0625,64.2935419449,116.17322172,824.533236335
17.09375,64.6565832628,116.7081993,823.635217437
17.125,65.0212963856,117.244657894,822.73404572
17.15625,65.3876859415,117.782591823,821.829722236
17.1875,65.755756541,118.321995299,820.92224816
17.21875,66.1255127763,118.862862424,820.0116248
17.25,66.4969592214,119.405187187,819.097853591
17.28125,66.8701004313,119.94896347,818.180936099
17.3125,67.2449409422,120.494185039,817.260874019
17.34375,67.6214852704,121.040845551,816.337669178
17.375,67.9997379128,121.58893855,815.411323537
17.40625,68.3797033457,122.138457467,814.481839187
17.4375,68.7613860253,122.68939562,813.549218355
17.46875,69.1447903866,123.241746214,812.613463399
17.5,69.5299208436,123.795502341,811.674576816
17.53125,69.9167817884,124.350656977,810.732561235
17.5625,70.3053775914,124.907202986,809.787419423
17.59375,70.6957126008,125.465133116,808.839154283
17.625,71.0877911417,126.024440002,807.887768856
17.65625,71.4816175167,126.585116161,806.933266322
17.6875,71.8771960048,127.147153997,805.975649998
17.71875,72.274530861,127.710545798,805.014923341
17.75,72.6736263166,128.275283735,804.051089948
17.78125,73.0744865783,128.841359865,803.084153557
17.8125,73.4771158279,129.408766125,802.114118047
17.84375,73.881518222,129.97749434,801.140987438
17.875,74.2876978918,130.547536216,800.164765892
17.90625,74.6956589425,131.118883341,799.185457717
17.9375,75.1054054529,131.691527188,798.203067359
17.96875,75.5169414754,132.265459112,797.217599413
18.0,75.9302710351,132.84067035,796.229058615
18.03125,76.34539813,133.417152023,795.237449847
18.0625,76.76232673,133.994895133,794.242778137
18.09375,77.1810607773,134.573890565,793.245048658
18.125,77.6016041853,135.154129085,792.244266729
18.15625,78.0239608387,135.735601343,791.240437818
18.1875,78.4481345929,136.31829787,790.233567537
18.21875,78.8741292738,136.902209079,789.223661648
18.25,79.3019486771,137.487325263,788.210726059
18.28125,79.7315965686,138.073636601,787.19476683
18.3125,80.163076683,138.661133151,786.175790166
18.34375,80.5963927241,139.249804853,785.153802423
18.375,81.0315483642,139.839641529,784.128810106
18.40625,81.468547244,140.430632884,783.100819872
18.4375,81.9073929718,141.022768504,782.069838524
18.46875,82.3480891234,141.616037857,781.03587302
18.5,82.7906392417,142.210430293,779.998930466
18.53125,83.2350468363,142.805935044,778.95901812
18.5625,83.6813153833,143.402541224,777.916143392
18.59375,84.1294483247,144.000237831,776.870313844
18.625,84.5794490679,144.599013744,775.821537188
18.65625,85.0313209858,145.198857724,774.76982129
18.6875,85.4850674162,145.799758416,773.715174168
18.71875,85.9406916613,146.401704347,772.657603992
18.75,86.3981969874,147.004683928,771.597119084
18.78125,86.8575866246,147.608685453,770.533727922
18.8125,87.3188637667,148.213697098,769.467439135
18.84375,87.7820315701,148.819706926,768.398261504
18.875,88.2470931542,149.42670288,767.326203966
18.90625,88.7140516007,150.03467279,766.251275609
18.9375,89.1829099532,150.643604369,765.173485677
18.96875,89.6536712169,151.253485217,764.092843566
19.0,90.1263383582,151.864302816,763.009358826
19.03125,90.6009143045,152.476044535,761.923041161
19.0625,91.0774019436,153.088697629,760.833900427
19.09375,91.5558041237,153.702249239,759.741946637
19.125,92.0361236526,154.316686392,758.647189956
19.15625,92.5183632976,154.931996001,757.549640701
19.1875,93.0025257851,155.548164869,756.449309346
19.21875,93.4886138003,156.165179684,755.346206515
19.25,93.9766299868,156.783027023,754.24034299
19.28125,94.4665769463,157.401693352,753.131729702
19.3125,94.958457238,158.021165025,752.020377737
19.34375,95.4522733787,158.641428286,750.906298335
19.375,95.9480278421,159.26246927,749.789502888
19.40625,96.4457230586,159.884274,748.670002941
19.4375,96.9453614148,160.506828393,747.547810192
19.46875,97.4469452535,161.130118255,746.422936491
19.5,97.9504768731,161.754129286,745.295393841
19.53125,98.4559585271,162.378847077,744.165194396
19.5625,98.9633924242,163.004257114,743.032350462
19.59375,99.4727807277,163.630344776,741.896874497
19.625,99.9841255551,164.257095336,740.758779109
19.65625,100.497428978,164.884493964,739.618077058
19.6875,101.012693022,165.512525724,738.474781255
19.71875,101.529919665,166.141175577,737.328904759
19.75,102.049110838,166.770428381,736.180460781
19.78125,102.570268427,167.400268894,735.029462679
19.8125,103.093394267,168.03068177,733.875923963
19.84375,103.618490148,168.661651562,732.71985829
19.875,104.145557809,169.293162727,731.561279464
19.90625,104.674598942,169.925199619,730.400201438
19.9375,105.205615191,170.557746496,729.236638313
19.96875,105.738608149,171.190787516,728.070604335
20.0,106.27357936,171.824306744,726.902113896
20.03125,106.810530319,172.458288146,725.731181535
20.0625,107.349462469,173.092715595,724.557821936
20.09375,107.890377205,173.727572868,723.382049927
20.125,108.43327587,174.362843651,722.203880479
20.15625,108.978159757,174.998511536,721.023328707
20.1875,109.525030105,175.634560024,719.84040987
20.21875,110.073888106,176.270972527,718.655139367
20.25,110.624734895,176.907732366,717.467532739
20.28125,111.177571558,177.544822774,716.277605668
20.3125,111.732399129,178.182226895,715.085373975
20.34375,112.289218589,178.81992779,713.890853622
20.375,112.848030863,179.45790843,712.694060707
20.40625,113.408836827,180.096151705,711.495011468
20.4375,113.971637301,180.73464042,710.293722279
20.46875,114.536433052,181.373357299,709.090209649
20.5,115.103224794,182.012284982,707.884490225
20.53125,115.672013184,182.651406031,706.676580785
20.5625,116.242798828,183.290702928,705.466498244
20.59375,116.815582275,183.930158079,704.254259646
20.625,117.390364019,184.56975381,703.039882172
20.65625,117.967144499,185.209472372,701.823383128
20.6875,118.545924101,185.849295945,700.604779955
20.71875,119.12670315,186.48920663,699.38409022
20.75,119.709481921,187.12918646,698.161331619
20.78125,120.294260629,187.769217396,696.936521975
20.8125,120.881039433,188.409281329,695.709679238
20.84375,121.469818437,189.049360081,694.480821481
20.875,122.060597688,189.689435408,693.249966904
20.90625,122.653377173,190.329488999,692.017133828
20.9375,123.248156826,190.969502478,690.782340695
20.96875,123.844936522,191.609457407,689.545606071
21.0,124.443716076,192.249335285,688.306948639
21.03125,125.044495249,192.88911755,687.066387201
21.0625,125.647273741,193.528785581,685.823940678
21.09375,126.252051196,194.168320698,684.579628106
21.125,126.858827198,194.807704166,683.333468636
21.15625,127.467601274,195.446917192,682.085481534
21.1875,128.07837289,196.085940932,680.835686178
21.21875,128.691141455,196.724756486,679.584102058
21.25,129.305906319,197.363344907,678.330748774
21.28125,129.922666772,198.001687193,677.075646035
21.3125,130.541422045,198.639764298,675.818813657
21.34375,131.162171308,199.277557127,674.560271565
21.375,131.784913674,199.91504654,673.300039786
21.40625,132.409648195,200.552213352,672.038138454
21.4375,133.036373861,201.189038336,670.774587803
21.46875,133.665089606,201.825502225,669.509408169
21.5,134.295794301,202.461585711,668.242619989
21.53125,134.928486756,203.097269447,666.974243797
21.5625,135.563165723,203.732534053,665.704300224
21.59375,136.199829892,204.367360109,664.432809999
21.625,136.838477892,205.001728165,663.159793943
21.65625,137.479108293,205.635618738,661.88527297
21.6875,138.121719601,206.269012313,660.609268086
21.71875,138.766310265,206.901889349,659.331800386
21.75,139.412878669,207.534230275,658.052891056
21.78125,140.061423139,208.166015495,656.772561367
21.8125,140.711941937,208.797225389,655.490832674
21.84375,141.364433266,209.427840314,654.20772642
21.875,142.018895267,210.057840606,652.923264127
21.90625,142.675326019,210.687206582,651.637467399
21.9375,143.33372354,211.315918539,650.350357921
21.96875,143.994085785,211.943956762,649.061957453
22.0,144.65641065,212.571301517,647.772287833
22.03125,145.320695967,213.197933059,646.481370974
22.0625,145.986939508,213.823831631,645.189228861
22.09375,146.655138982,214.448977467,643.895883551
22.125,147.325292037,215.073350792,642.601357171
22.15625,147.997396258,215.696931825,641.305671917
22.1875,148.67144917,216.31970078,640.00885005
22.21875,149.347448235,216.941637867,638.710913898
22.25,150.025390853,217.562723297,637.41188585
22.28125,150.705274363,218.182937278,636.111788359
22.3125,151.387096042,218.802260022,634.810643936
22.34375,152.070853105,219.420671743,633.508475152
22.375,152.756542704,220.038152661,632.205304635
22.40625,153.444161931,220.654683003,630.901155066
22.4375,154.133707816,221.270243003,629.596049181
22.46875,154.825177325,221.884812907,628.290009768
22.5,155.518567365,222.498372973,626.983059662
22.53125,156.213874781,223.11090347,625.67522175
22.5625,156.911096354,223.722384684,624.366518962
22.59375,157.610228806,224.332796918,623.056974276
22.625,158.311268797,224.942120493,621.74661071
22.65625,159.014212923,225.550335751,620.435451326
22.6875,159.719057722,226.157423055,619.123519222
22.71875,160.425799669,226.763362793,617.810837538
22.75,161.134435178,227.368135375,616.497429446
22.78125,161.844960601,227.971721243,615.183318156
22.8125,162.55737223,228.574100863,613.868526907
22.84375,163.271666295,229.175254735,612.55307897
22.875,163.987838966,229.775163388,611.236997646
22.90625,164.705886352,230.373807387,609.920306261
22.9375,165.4258045,230.971167331,608.603028169
22.96875,166.147589398,231.567223857,607.285186746
23.0,166.871236972,232.161957639,605.966805388
23.03125,167.59674309,232.755349395,604.647907515
23.0625,168.324103557,233.347379881,603.328516562
23.09375,169.053314119,233.938029899,602.008655982
23.125,169.784370463,234.527280296,600.688349242
23.15625,170.517268213,235.115111965,599.367619821
23.1875,171.252002938,235.70150585,598.046491211
23.21875,171.988570144,236.286442943,596.724986913
23.25,172.726965278,236.86990429,595.403130432
23.28125,173.467183729,237.451870987,594.080945284
23.3125,174.209220826,238.03232419,592.758454984
23.34375,174.953071839,238.611245109,591.435683052
23.375,175.69873198,239.188615012,590.112653008
23.40625,176.446196402,239.764415229,588.789388368
23.4375,177.1954602,240.338627151,587.465912649
23.46875,177.946518409,240.911232231,586.142249359
23.5,178.69936601,241.482211989,584.818422001
23.53125,179.453997923,242.051548009,583.494454068
23.5625,180.21040901,242.619221946,582.170369044
23.59375,180.968594079,243.18521552,580.846190401
23.625,181.728547877,243.749510528,579.521941595
23.65625,182.490265098,244.312088835,578.197646067
23.6875,183.253740375,244.872932383,576.873327242
23.71875,184.018968289,245.432023187,575.549008524
23.75,184.785943361,245.989343342,574.224713296
23.78125,185.554660059,246.544875021,572.90046492
23.8125,186.325112794,247.098600476,571.576286731
23.84375,187.09729592,247.650502041,570.252202038
23.875,187.871203739,248.200562136,568.928234125
23.90625,188.646830496,248.748763263,567.604406242
23.9375,189.424170381,249.295088009,566.28074161
23.96875,190.203217531,249.839519053,564.957263416
24.0,190.983966028,250.382039159,563.633994813
24.03125,191.7664099,250.922631183,562.310958917
24.0625,192.550543123,251.461278073,560.988178804
24.09375,193.336359617,251.997962871,559.665677512
24.125,194.123853251,252.532668711,558.343478038
24.15625,194.913017841,253.065378827,557.021603333
24.1875,195.703847149,253.596076547,555.700076304
24.21875,196.496334889,254.124745299,554.378919812
24.25,197.290474718,254.651368612,553.058156671
24.28125,198.086260245,255.175930115,551.737809641
24.3125,198.883685026,255.69841354,550.417901434
24.34375,199.682742569,256.218802725,549.098454707
24.375,200.483426327,256.73708161,547.779492063
24.40625,201.285729707,257.253234243,546.461036049
24.4375,202.089646064,257.767244783,545.143109153
24.46875,202.895168704,258.279097492,543.825733804
24.5,203.702290884,258.788776747,542.508932369
24.53125,204.511005811,259.296267035,541.192727154
24.5625,205.321306646,259.801552956,539.877140398
24.59375,206.133186499,260.304619223,538.562194278
24.625,206.946638434,260.805450665,537.247910901
24.65625,207.761655467,261.304032228,535.934312306
24.6875,208.578230568,261.800348972,534.62142046
24.71875,209.396356658,262.294386079,533.309257262
24.75,210.216026615,262.78612885,531.997844535
24.78125,211.037233267,263.275562705,530.687204028
24.8125,211.859969401,263.762673186,529.377357413
24.84375,212.684227754,264.24744596,528.068326286
24.875,213.510001023,264.729866815,526.760132162
24.90625,214.337281857,265.209921665,525.452796478
24.9375,215.166062862,265.68759655,524.146340588
24.96875,215.996336601,266.162877637,522.840785761
25.0,216.828095594,266.635751221,521.536153185
25.03125,217.661332316,267.106203723,520.232463961
25.0625,218.496039203,267.574221697,518.9297391
25.09375,219.332208646,268.039791827,517.627999527
25.125,220.169832995,268.502900927,516.327266078
25.15625,221.008904561,268.963535943,515.027559496
25.1875,221.849415611,269.421683958,513.728900432
25.21875,222.691358373,269.877332184,512.431309443
25.25,223.534725036,270.330467971,511.134806993
25.28125,224.379507748,270.781078805,509.839413447
25.3125,225.22569862,271.229152306,508.545149074
25.34375,226.073289721,271.674676233,507.252034046
25.375,226.922273084,272.117638484,505.960088432
25.40625,227.772640704,272.558027093,504.669332203
25.4375,228.624384539,272.995830235,503.379785226
25.46875,229.477496508,273.431036225,502.091467267
25.5,230.331968497,273.86363352,500.804397984
25.53125,231.187792351,274.293610716,499.518596933
25.5625,232.044959885,274.720956554,498.234083562
25.59375,232.903462874,275.145659915,496.950877211
25.625,233.763293061,275.567709825,495.668997114
25.65625,234.624442154,275.987095454,494.388462392
25.6875,235.486901828,276.403806116,493.109292057
25.71875,236.350663722,276.81783127,491.831505008
25.75,237.215719445,277.229160521,490.555120034
25.78125,238.082060571,277.637783621,489.280155808
25.8125,238.949678645,278.043690466,488.006630889
25.84375,239.818565178,278.446871102,486.734563721
25.875,240.68871165,278.84731572,485.46397263
25.90625,241.560109512,279.245014661,484.194875827
25.9375,242.432750182,279.639958414,482.927291403
25.96875,243.306625052,280.032137616,481.661237331
26.0,244.181725482,280.421543054,480.396731464
26.03125,245.058042804,280.808165664,479.133791532
26.0625,245.935568322,281.191996531,477.872435147
